rent_price,address,sqr_m,name_place,rei_price,shikikin,maintenence_price,nearest_eki,apartment_type,year_built,ku_name,floor,house_type,Lat,Lon
10.5万円,東京都荒川区西日暮里２,40.98m2,ＪＲ山手線 日暮里駅 6階建 築32年,-,21万円,8000円,ＪＲ山手線/日暮里駅 歩5分,2K,築32年,東京都荒川区西日暮里２,"
6階建
",賃貸マンション,,
8.7万円,東京都荒川区南千住２,38m2,東京メトロ日比谷線 南千住駅 5階建 築34年,8.7万円,8.7万円,3000円,東京メトロ日比谷線/南千住駅 歩6分,2K,築34年,東京都荒川区南千住２,"
5階建
",賃貸マンション,,
13万円,東京都中野区中野２,25.1m2,東京メトロ東西線 中野駅 11階建 築1年,13万円,13万円,10000円,東京メトロ東西線/中野駅 歩5分,2K,築1年,東京都中野区中野２,"11階建
",賃貸マンション,,
17万円,東京都中野区新井１,46.07m2,ＪＲ中央線 中野駅 2階建 築13年,17万円,17万円,3000円,ＪＲ中央線/中野駅 歩7分,2K,築13年,東京都中野区新井１,"
2階建
",賃貸アパート,,
11万円,東京都目黒区碑文谷２,35.05m2,東急東横線 学芸大学駅 3階建 築30年,11万円,11万円,-,東急東横線/学芸大学駅 歩12分,2K,築30年,東京都目黒区碑文谷２,"
3階建
",賃貸マンション,,
8.7万円,東京都文京区本駒込５,30m2,正太駒込マンション,8.7万円,8.7万円,3000円,ＪＲ山手線/駒込駅 歩6分,2K,築53年,東京都文京区本駒込５,"
12階建
",賃貸マンション,,
7.9万円,東京都中野区中央３,30.62m2,水上アパート,-,7.9万円,3000円,ＪＲ中央線/中野駅 歩14分,2K,築35年,東京都中野区中央３,"
2階建
",賃貸アパート,,
12万円,東京都新宿区西落合１,30.42m2,ZOOM新宿西落合,12万円,12万円,8000円,都営大江戸線/落合南長崎駅 歩6分,2K,築1年,東京都新宿区西落合１,"7階建
",賃貸マンション,,
8.9万円,東京都中野区弥生町２,37m2,コーポ寺前,8.9万円,8.9万円,6000円,東京メトロ丸ノ内線/中野新橋駅 歩4分,2K,築43年,東京都中野区弥生町２,"
6階建
",賃貸マンション,,
7.8万円,東京都中野区上鷺宮４,30m2,ゴールド18,7.8万円,7.8万円,-,西武池袋線/富士見台駅 歩4分,2K,築42年,東京都中野区上鷺宮４,"
3階建
",賃貸マンション,,
8.5万円,東京都荒川区町屋４,30m2,ディアコート町屋,8.5万円,8.5万円,2000円,東京メトロ千代田線/町屋駅 歩9分,1DK,築25年,東京都荒川区町屋４,"
3階建
",賃貸アパート,,
6.5万円,東京都荒川区荒川６,27m2,コーポ三好,6.5万円,6.5万円,-,東京メトロ千代田線/町屋駅 歩2分,1DK,築25年,東京都荒川区荒川６,"
3階建
",賃貸マンション,,
13.5万円,東京都荒川区東日暮里４,41.88m2,ティモーネ上野の森ノース,13.5万円,13.5万円,10000円,ＪＲ山手線/鶯谷駅 歩5分,2DK,築3年,東京都荒川区東日暮里４,"11階建
",賃貸マンション,,
8.7万円,東京都荒川区町屋３,30.08m2,アストラル町屋,8.7万円,8.7万円,3000円,東京メトロ千代田線/町屋駅 歩8分,1LDK,築37年,東京都荒川区町屋３,"
10階建
",賃貸マンション,,
11.35万円,東京都目黒区目黒本町３,30.9m2,ラ・リベルテ,11.35万円,-,3000円,東急目黒線/武蔵小山駅 歩8分,1DK,築8年,東京都目黒区目黒本町３,"3階建
",賃貸アパート,,
7.9万円,東京都目黒区柿の木坂３,35.01m2,東急東横線 学芸大学駅 2階建 築43年,7.9万円,7.9万円,4000円,東急東横線/学芸大学駅 歩14分,2K,築43年,東京都目黒区柿の木坂３,"
2階建
",賃貸マンション,,
9.35万円,東京都墨田区立花５,34.39m2,東武亀戸線 小村井駅 4階建 築9年,9.35万円,-,4000円,東武亀戸線/小村井駅 歩7分,1DK,築9年,東京都墨田区立花５,"4階建
",賃貸マンション,,
12.4万円,東京都目黒区大岡山１,32.18m2,デュオ・スカーラ緑が丘,12.4万円,12.4万円,5000円,東急東横線/自由が丘駅 歩14分,1LDK,築18年,東京都目黒区大岡山１,"
5階建
",賃貸マンション,,
9.4万円,東京都目黒区中根２,22.59m2,東急東横線 都立大学駅 3階建 築6年,18.8万円,9.4万円,5000円,東急東横線/都立大学駅 歩4分,2SK,築6年,東京都目黒区中根２,"3階建
",賃貸テラス・タウンハウス,,
14.8万円,東京都中央区日本橋兜町,30.48m2,パークアクシス日本橋兜町,-,14.8万円,12000円,東京メトロ東西線/茅場町駅 歩4分,1DK,築4年,東京都中央区日本橋兜町,"10階建
",賃貸マンション,,
9.9万円,東京都台東区入谷２,33.78m2,コスモ入谷シティフォルム,9.9万円,9.9万円,8100円,東京メトロ日比谷線/入谷駅 歩4分,1DK,築21年,東京都台東区入谷２,"
12階建
",賃貸マンション,,
8.4万円,東京都目黒区中目黒３,25.5m2,ベルテ中目黒,8.4万円,8.4万円,3000円,東京メトロ日比谷線/中目黒駅 歩10分,1DK,築23年,東京都目黒区中目黒３,"
2階建
",賃貸アパート,,
9.45万円,東京都台東区浅草６,25.43m2,フェルクルールプレスト浅草,-,-,10000円,東武伊勢崎線/浅草駅 歩10分,1DK,築3年,東京都台東区浅草６,"9階建
",賃貸マンション,,
14.6万円,東京都中央区月島１,36.12m2,東京メトロ有楽町線 月島駅 9階建 築6年,14.6万円,-,5000円,東京メトロ有楽町線/月島駅 歩3分,1DK,築6年,東京都中央区月島１,"9階建
",賃貸マンション,,
11.3万円,東京都江東区永代１,25.11m2,ザ・パーククロス門前仲町,11.3万円,11.3万円,10000円,東京メトロ東西線/門前仲町駅 歩7分,1K,築4年,東京都江東区永代１,"13階建
",賃貸マンション,,
11.8万円,東京都荒川区荒川４,42.24m2,ロイヤルレジデンスI,11.8万円,-,5800円,東京メトロ千代田線/町屋駅 歩7分,1LDK,築3年,東京都荒川区荒川４,"3階建
",賃貸アパート,,
10.6万円,東京都品川区南大井３,27.58m2,京急本線 大森海岸駅 6階建 築9年,10.6万円,-,5000円,京急本線/大森海岸駅 歩7分,1K,築9年,東京都品川区南大井３,"6階建
",賃貸マンション,,
8.1万円,東京都品川区南大井３,20.4m2,プレミアムキューブ大森DEUX,8.1万円,-,12000円,京急本線/大森海岸駅 歩4分,1K,築10年,東京都品川区南大井３,"
8階建
",賃貸マンション,,
9万円,東京都目黒区上目黒３,28.51m2,コーポシシド,9万円,9万円,-,東急東横線/中目黒駅 歩6分,1DK,築47年,東京都目黒区上目黒３,"
2階建
",賃貸アパート,,
12.5万円,東京都目黒区中央町２,28.49m2,東急東横線 学芸大学駅 4階建 築35年,12.5万円,12.5万円,3000円,東急東横線/学芸大学駅 歩3分,1DK,築35年,東京都目黒区中央町２,"
4階建
",賃貸マンション,,
8.2万円,東京都中野区野方６,32.4m2,西武新宿線 野方駅 6階建 築29年,8.2万円,8.2万円,5000円,西武新宿線/野方駅 歩8分,1DK,築29年,東京都中野区野方６,"
6階建
",賃貸マンション,,
9万円,東京都目黒区中町２,30.12m2,東急東横線 学芸大学駅 3階建 築36年,9万円,9万円,3000円,東急東横線/学芸大学駅 歩10分,1DK,築36年,東京都目黒区中町２,"
3階建
",賃貸マンション,,
9.5万円,東京都品川区荏原６,25.34m2,メゾン・クラッソ,9.5万円,9.5万円,7000円,東急大井町線/旗の台駅 歩9分,1K,築17年,東京都品川区荏原６,"
5階建
",賃貸マンション,,
9.95万円,東京都江東区亀戸７,34.39m2,スカイハウス　グランデ,9.95万円,-,6000円,ＪＲ総武線/亀戸駅 歩11分,1DK,築3年,東京都江東区亀戸７,"11階建
",賃貸マンション,,
11.5万円,東京都荒川区西尾久４,31.99m2,ティモーネ グランデ田端,11.5万円,11.5万円,10000円,ＪＲ高崎線/尾久駅 歩5分,2K,築1年,東京都荒川区西尾久４,"8階建
",賃貸マンション,,
9.95万円,東京都江東区亀戸７,34.39m2,ＪＲ総武線 亀戸駅 11階建 築3年,9.95万円,-,6000円,ＪＲ総武線/亀戸駅 歩11分,1LDK,築3年,東京都江東区亀戸７,"11階建
",賃貸マンション,,
12.4万円,東京都荒川区東日暮里２,40.03m2,東京メトロ日比谷線 三ノ輪駅 4階建 築4年,12.4万円,-,4000円,東京メトロ日比谷線/三ノ輪駅 歩9分,1LDK,築4年,東京都荒川区東日暮里２,"4階建
",賃貸マンション,,
11.5万円,東京都荒川区東尾久４,35.94m2,cozy field,11.5万円,-,4500円,ＪＲ山手線/田端駅 歩11分,1LDK,築5年,東京都荒川区東尾久４,"3階建
",賃貸アパート,,
8.5万円,東京都品川区大井１,28.48m2,ＪＲ京浜東北線 大井町駅 7階建 築30年,8.5万円,8.5万円,5000円,ＪＲ京浜東北線/大井町駅 歩5分,1DK,築30年,東京都品川区大井１,"
7階建
",賃貸マンション,,
13万円,東京都杉並区荻窪５,37.72m2,ラシーネ荻窪,13万円,13万円,8000円,ＪＲ中央線/荻窪駅 歩2分,1DK,築4年,東京都杉並区荻窪５,"5階建
",賃貸マンション,,
13万円,東京都杉並区荻窪５,37.72m2,ＪＲ中央線 荻窪駅 5階建 築4年,13万円,13万円,8000円,ＪＲ中央線/荻窪駅 歩2分,1DK,築4年,東京都杉並区荻窪５,"5階建
",賃貸マンション,,
12.1万円,東京都港区赤坂４,25.11m2,ＨＴピア赤坂,12.1万円,12.1万円,10000円,東京メトロ千代田線/赤坂駅 歩5分,1K,築5年,東京都港区赤坂４,"地下1地上5階建
",賃貸マンション,,
11.3万円,東京都荒川区南千住３,37.1m2,東京メトロ日比谷線 南千住駅 11階建 築14年,11.3万円,22.6万円,5000円,東京メトロ日比谷線/南千住駅 歩9分,1DK,築14年,東京都荒川区南千住３,"
11階建
",賃貸マンション,,
8.8万円,東京都中野区若宮２,41.81m2,西武新宿線 鷺ノ宮駅 2階建 築32年,8.8万円,8.8万円,4500円,西武新宿線/鷺ノ宮駅 歩10分,1DK,築32年,東京都中野区若宮２,"
2階建
",賃貸アパート,,
7.9万円,東京都大田区西蒲田４,20.1m2,Lotus 蒲田,-,7.9万円,6000円,ＪＲ京浜東北線/蒲田駅 歩8分,1K,築3年,東京都大田区西蒲田４,"地下1地上4階建
",賃貸マンション,,
11.4万円,東京都中野区上鷺宮２,40.6m2,ルーブル上鷺宮弐番館,11.4万円,-,12000円,西武新宿線/鷺ノ宮駅 歩11分,2DK,築10年,東京都中野区上鷺宮２,"
6階建
",賃貸マンション,,
13万円,東京都港区南麻布２,27.3m2,セジョリ南麻布,-,-,12000円,東京メトロ南北線/麻布十番駅 歩8分,1DK,新築,東京都港区南麻布２,"階建
",賃貸マンション,,
12.55万円,東京都新宿区山吹町,25.35m2,ハーモニーレジデンス神楽坂ヒルズファースト,-,-,12000円,東京メトロ有楽町線/江戸川橋駅 歩6分,1DK,築2年,東京都新宿区山吹町,"5階建
",賃貸マンション,,
11.5万円,東京都荒川区東尾久３,43.72m2,ベルメゾンエス,-,-,10000円,日暮里・舎人ライナー/熊野前駅 歩2分,1LDK,築29年,東京都荒川区東尾久３,"
5階建
",賃貸マンション,,
10.4万円,東京都中野区鷺宮６,53.5m2,西武新宿線 下井草駅 3階建 築44年,-,20.8万円,-,西武新宿線/下井草駅 歩5分,2SDK,築44年,東京都中野区鷺宮６,"
3階建
",賃貸マンション,,
10.5万円,東京都荒川区西日暮里２,40.98m2,ＪＲ山手線 日暮里駅 6階建 築32年,-,21万円,8000円,ＪＲ山手線/日暮里駅 歩5分,2K,築32年,東京都荒川区西日暮里２,"
6階建
",賃貸マンション,,
8.7万円,東京都荒川区南千住２,38m2,東京メトロ日比谷線 南千住駅 5階建 築34年,8.7万円,8.7万円,3000円,東京メトロ日比谷線/南千住駅 歩6分,2K,築34年,東京都荒川区南千住２,"
5階建
",賃貸マンション,,
13万円,東京都中野区中野２,25.1m2,東京メトロ東西線 中野駅 11階建 築1年,13万円,13万円,10000円,東京メトロ東西線/中野駅 歩5分,2K,築1年,東京都中野区中野２,"11階建
",賃貸マンション,,
17万円,東京都中野区新井１,46.07m2,ＪＲ中央線 中野駅 2階建 築13年,17万円,17万円,3000円,ＪＲ中央線/中野駅 歩7分,2K,築13年,東京都中野区新井１,"
2階建
",賃貸アパート,,
11万円,東京都目黒区碑文谷２,35.05m2,東急東横線 学芸大学駅 3階建 築30年,11万円,11万円,-,東急東横線/学芸大学駅 歩12分,2K,築30年,東京都目黒区碑文谷２,"
3階建
",賃貸マンション,,
8.7万円,東京都文京区本駒込５,30m2,正太駒込マンション,8.7万円,8.7万円,3000円,ＪＲ山手線/駒込駅 歩6分,2K,築53年,東京都文京区本駒込５,"
12階建
",賃貸マンション,,
7.9万円,東京都中野区中央３,30.62m2,水上アパート,-,7.9万円,3000円,ＪＲ中央線/中野駅 歩14分,2K,築35年,東京都中野区中央３,"
2階建
",賃貸アパート,,
12万円,東京都新宿区西落合１,30.42m2,ZOOM新宿西落合,12万円,12万円,8000円,都営大江戸線/落合南長崎駅 歩6分,2K,築1年,東京都新宿区西落合１,"7階建
",賃貸マンション,,
8.9万円,東京都中野区弥生町２,37m2,コーポ寺前,8.9万円,8.9万円,6000円,東京メトロ丸ノ内線/中野新橋駅 歩4分,2K,築43年,東京都中野区弥生町２,"
6階建
",賃貸マンション,,
7.8万円,東京都中野区上鷺宮４,30m2,ゴールド18,7.8万円,7.8万円,-,西武池袋線/富士見台駅 歩4分,2K,築42年,東京都中野区上鷺宮４,"
3階建
",賃貸マンション,,
8.5万円,東京都荒川区町屋４,30m2,ディアコート町屋,8.5万円,8.5万円,2000円,東京メトロ千代田線/町屋駅 歩9分,1DK,築25年,東京都荒川区町屋４,"
3階建
",賃貸アパート,,
6.5万円,東京都荒川区荒川６,27m2,コーポ三好,6.5万円,6.5万円,-,東京メトロ千代田線/町屋駅 歩2分,1DK,築25年,東京都荒川区荒川６,"
3階建
",賃貸マンション,,
13.5万円,東京都荒川区東日暮里４,41.88m2,ティモーネ上野の森ノース,13.5万円,13.5万円,10000円,ＪＲ山手線/鶯谷駅 歩5分,2DK,築3年,東京都荒川区東日暮里４,"11階建
",賃貸マンション,,
8.7万円,東京都荒川区町屋３,30.08m2,アストラル町屋,8.7万円,8.7万円,3000円,東京メトロ千代田線/町屋駅 歩8分,1LDK,築37年,東京都荒川区町屋３,"
10階建
",賃貸マンション,,
11.35万円,東京都目黒区目黒本町３,30.9m2,ラ・リベルテ,11.35万円,-,3000円,東急目黒線/武蔵小山駅 歩8分,1DK,築8年,東京都目黒区目黒本町３,"3階建
",賃貸アパート,,
7.9万円,東京都目黒区柿の木坂３,35.01m2,東急東横線 学芸大学駅 2階建 築43年,7.9万円,7.9万円,4000円,東急東横線/学芸大学駅 歩14分,2K,築43年,東京都目黒区柿の木坂３,"
2階建
",賃貸マンション,,
9.35万円,東京都墨田区立花５,34.39m2,東武亀戸線 小村井駅 4階建 築9年,9.35万円,-,4000円,東武亀戸線/小村井駅 歩7分,1DK,築9年,東京都墨田区立花５,"4階建
",賃貸マンション,,
12.4万円,東京都目黒区大岡山１,32.18m2,デュオ・スカーラ緑が丘,12.4万円,12.4万円,5000円,東急東横線/自由が丘駅 歩14分,1LDK,築18年,東京都目黒区大岡山１,"
5階建
",賃貸マンション,,
9.4万円,東京都目黒区中根２,22.59m2,東急東横線 都立大学駅 3階建 築6年,18.8万円,9.4万円,5000円,東急東横線/都立大学駅 歩4分,2SK,築6年,東京都目黒区中根２,"3階建
",賃貸テラス・タウンハウス,,
14.8万円,東京都中央区日本橋兜町,30.48m2,パークアクシス日本橋兜町,-,14.8万円,12000円,東京メトロ東西線/茅場町駅 歩4分,1DK,築4年,東京都中央区日本橋兜町,"10階建
",賃貸マンション,,
9.9万円,東京都台東区入谷２,33.78m2,コスモ入谷シティフォルム,9.9万円,9.9万円,8100円,東京メトロ日比谷線/入谷駅 歩4分,1DK,築21年,東京都台東区入谷２,"
12階建
",賃貸マンション,,
8.4万円,東京都目黒区中目黒３,25.5m2,ベルテ中目黒,8.4万円,8.4万円,3000円,東京メトロ日比谷線/中目黒駅 歩10分,1DK,築23年,東京都目黒区中目黒３,"
2階建
",賃貸アパート,,
9.45万円,東京都台東区浅草６,25.43m2,フェルクルールプレスト浅草,-,-,10000円,東武伊勢崎線/浅草駅 歩10分,1DK,築3年,東京都台東区浅草６,"9階建
",賃貸マンション,,
14.6万円,東京都中央区月島１,36.12m2,東京メトロ有楽町線 月島駅 9階建 築6年,14.6万円,-,5000円,東京メトロ有楽町線/月島駅 歩3分,1DK,築6年,東京都中央区月島１,"9階建
",賃貸マンション,,
11.3万円,東京都江東区永代１,25.11m2,ザ・パーククロス門前仲町,11.3万円,11.3万円,10000円,東京メトロ東西線/門前仲町駅 歩7分,1K,築4年,東京都江東区永代１,"13階建
",賃貸マンション,,
11.8万円,東京都荒川区荒川４,42.24m2,ロイヤルレジデンスI,11.8万円,-,5800円,東京メトロ千代田線/町屋駅 歩7分,1LDK,築3年,東京都荒川区荒川４,"3階建
",賃貸アパート,,
10.6万円,東京都品川区南大井３,27.58m2,京急本線 大森海岸駅 6階建 築9年,10.6万円,-,5000円,京急本線/大森海岸駅 歩7分,1K,築9年,東京都品川区南大井３,"6階建
",賃貸マンション,,
8.1万円,東京都品川区南大井３,20.4m2,プレミアムキューブ大森DEUX,8.1万円,-,12000円,京急本線/大森海岸駅 歩4分,1K,築10年,東京都品川区南大井３,"
8階建
",賃貸マンション,,
9万円,東京都目黒区上目黒３,28.51m2,コーポシシド,9万円,9万円,-,東急東横線/中目黒駅 歩6分,1DK,築47年,東京都目黒区上目黒３,"
2階建
",賃貸アパート,,
12.5万円,東京都目黒区中央町２,28.49m2,東急東横線 学芸大学駅 4階建 築35年,12.5万円,12.5万円,3000円,東急東横線/学芸大学駅 歩3分,1DK,築35年,東京都目黒区中央町２,"
4階建
",賃貸マンション,,
8.2万円,東京都中野区野方６,32.4m2,西武新宿線 野方駅 6階建 築29年,8.2万円,8.2万円,5000円,西武新宿線/野方駅 歩8分,1DK,築29年,東京都中野区野方６,"
6階建
",賃貸マンション,,
9万円,東京都目黒区中町２,30.12m2,東急東横線 学芸大学駅 3階建 築36年,9万円,9万円,3000円,東急東横線/学芸大学駅 歩10分,1DK,築36年,東京都目黒区中町２,"
3階建
",賃貸マンション,,
9.5万円,東京都品川区荏原６,25.34m2,メゾン・クラッソ,9.5万円,9.5万円,7000円,東急大井町線/旗の台駅 歩9分,1K,築17年,東京都品川区荏原６,"
5階建
",賃貸マンション,,
9.95万円,東京都江東区亀戸７,34.39m2,スカイハウス　グランデ,9.95万円,-,6000円,ＪＲ総武線/亀戸駅 歩11分,1DK,築3年,東京都江東区亀戸７,"11階建
",賃貸マンション,,
11.5万円,東京都荒川区西尾久４,31.99m2,ティモーネ グランデ田端,11.5万円,11.5万円,10000円,ＪＲ高崎線/尾久駅 歩5分,2K,築1年,東京都荒川区西尾久４,"8階建
",賃貸マンション,,
9.95万円,東京都江東区亀戸７,34.39m2,ＪＲ総武線 亀戸駅 11階建 築3年,9.95万円,-,6000円,ＪＲ総武線/亀戸駅 歩11分,1LDK,築3年,東京都江東区亀戸７,"11階建
",賃貸マンション,,
12.4万円,東京都荒川区東日暮里２,40.03m2,東京メトロ日比谷線 三ノ輪駅 4階建 築4年,12.4万円,-,4000円,東京メトロ日比谷線/三ノ輪駅 歩9分,1LDK,築4年,東京都荒川区東日暮里２,"4階建
",賃貸マンション,,
11.5万円,東京都荒川区東尾久４,35.94m2,cozy field,11.5万円,-,4500円,ＪＲ山手線/田端駅 歩11分,1LDK,築5年,東京都荒川区東尾久４,"3階建
",賃貸アパート,,
8.5万円,東京都品川区大井１,28.48m2,ＪＲ京浜東北線 大井町駅 7階建 築30年,8.5万円,8.5万円,5000円,ＪＲ京浜東北線/大井町駅 歩5分,1DK,築30年,東京都品川区大井１,"
7階建
",賃貸マンション,,
13万円,東京都杉並区荻窪５,37.72m2,ラシーネ荻窪,13万円,13万円,8000円,ＪＲ中央線/荻窪駅 歩2分,1DK,築4年,東京都杉並区荻窪５,"5階建
",賃貸マンション,,
13万円,東京都杉並区荻窪５,37.72m2,ＪＲ中央線 荻窪駅 5階建 築4年,13万円,13万円,8000円,ＪＲ中央線/荻窪駅 歩2分,1DK,築4年,東京都杉並区荻窪５,"5階建
",賃貸マンション,,
12.1万円,東京都港区赤坂４,25.11m2,ＨＴピア赤坂,12.1万円,12.1万円,10000円,東京メトロ千代田線/赤坂駅 歩5分,1K,築5年,東京都港区赤坂４,"地下1地上5階建
",賃貸マンション,,
11.3万円,東京都荒川区南千住３,37.1m2,東京メトロ日比谷線 南千住駅 11階建 築14年,11.3万円,22.6万円,5000円,東京メトロ日比谷線/南千住駅 歩9分,1DK,築14年,東京都荒川区南千住３,"
11階建
",賃貸マンション,,
